"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","23.1","","","","1"
"2008","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","23.7","","","","1"
"2009","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","23.8","","","","1"
"2010","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","23.6","","","","1"
"2011","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","25.1","","","","1"
"2012","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","23.3","","","","1"
"2013","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","21.0","","","","1"
"2014","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","22.9","","","","1"
"2015","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","22.7","","","","1"
"2016","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","23.1","","","","1"
"2017","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","25.9","","","","1"
"2018","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","24.5","","","","1"
"2019","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","24.7","","","","1"
"2020","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","23.4","","","","1"
"2021","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","24.7","","","","1"
"2022","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","29.0","","","","1"
"2023","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","30.0","","","","1"
"2024","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","34.1","","","","1"
"2001","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","5.6","","","","1"
"2002","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","5.5","","","","1"
"2003","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","5.6","","","","1"
