"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2002","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2003","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2004","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2005","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2006","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2007","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2008","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2009","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2010","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2011","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2012","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2013","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2014","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
"2015","Saskatchewan","2021A000247","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367522","9.4.5.1.1","","x","","","1"
